PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
43825,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121556934402,Analisis de las Oscilaciones Infragravitatorias en la Zona de Rompientes de Playas Micromareales Disipativas y Reflejantes,2012-06-01,2013-02-27,UNIVERSIDAD DEL NORTE - UNINORTE,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,POR ELABORAR CONTRATO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,339900000,317000000,656900000
43884,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111056934461,DESARROLLO DE UN SISTEMA EFECTIVO Y APROPIADO DE ESTIMACION DEL VOLUMEN DE TEJIDO ACTIVO CEREBRAL PARA EL MEJORAMIENTO DE LOS RESULTADOS TERAPEUTICOS EN PACIENTES CON ENFERMEDAD DE PARKINSON INTERVENIDOS QUIRURGICAMENTE,2012-06-04,2012-09-13,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,RCP,RECUPERACION CONTINGENTE CTeI,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,10691,SALUD,X,No disponible,POR ELABORAR CONTRATO,66001,PEREIRA,66,RISARALDA,66001,PEREIRA,66,RISARALDA,P,Proyecto,348600000,310700000,659300000
43886,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,130856934463,Analisis microbiologico genetico y molecular de los mecanismos de resistencia a los antibioticos en 9 bacterias de alto impacto clinico en unidades de cuidado intensivo en Colombia,2012-06-01,2013-02-27,UNIVERSIDAD EL BOSQUE - UNBOSQUE,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,POR EVALUAR,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,274413997,391794755,666208752
43913,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256934490,Factores de riesgo asociados a mortalidad por dengue en adultos y ninos durante una epidemia en areas endemicas de Colombia,2012-06-01,2013-02-27,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,343884155,320288297,664172452
43556,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,650756933988,Estudio genomico microbiomico y climatico asociado al caracter patogenico de Endozoicomonas spp. sobre Cobia en el Caribe Colombiano,2012-06-01,2012-09-24,CORPORACION CENTRO DE INVESTIGACION DE LA ACUICULTURA DE COLOMBIA - CENIACUA,RCP,RECUPERACION CONTINGENTE CTeI,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,X,No disponible,POR ELABORAR CONTRATO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,346985665,155268000,502253665
43565,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,222956933997,Impacto clinico de bacteriemias por Enterobacteriaceae con KPC no identificadas con los nuevos puntos de corte CLSI 2012 para cefalosporinas y carbapenems.,2012-05-31,2013-02-27,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,336355424,183190661,519546085
43705,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156934280,Genomica comparativa de cepas de Mycobacterium tuberculosis genotipo Beijing-like  un patogeno emergente en Colombia,2012-06-01,2013-10-03,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,350000000,258456765,608456765
43971,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934549,ESTRUCTURA GENETICA Y DINAMICA POBLACIONAL DE Aedes (Stegomyia) aegypti (Diptera Culicidae) DEL DEPARTAMENTO DE ANTIOQUIA Y SU RELACION CON LA INCIDENCIA DE DENGUE Y LA SUSCEPTIBILIDAD A INSECTICIDAS,2012-06-01,2013-02-27,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,284938500,208136000,493074500
44003,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,210556934581,Potencial reproductivo de seis recursos marinos de importancia comercial en la pesca artesanal de Colombia herramienta para su manejo y conservacion,2012-06-01,2012-09-24,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS DE PUNTA DE BETIN. INVEMAR,RCP,RECUPERACION CONTINGENTE CTeI,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,X,No disponible,POR ELABORAR CONTRATO,47001,SANTA MARTA,47,MAGDALENA,47001,SANTA MARTA,47,MAGDALENA,P,Proyecto,302725000,170745000,473470000
44038,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934616,Desarrollo de Ferrofluidos de Nanoparticulas de Magnetita paraTratamientos Terapeuticos,2012-06-01,2012-09-28,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,324093000,171960000,496053000
43735,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,120456934310,Integrating genetic functional and comparative approaches to understanding the history of adaptations to a novel environment When and how did frogs colonize the coastal dry forest of Colombia?,2012-06-01,2012-03-06,UNIVERSIDAD DE LOS ANDES - UNIANDES,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,349947011,259542826,609489837
43770,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121556934345,Caracterizacion de los frentes frios y ondas del este su relacion con eventos extremos de oleaje la oscilacion del Sur El Nino (ENSO) la Oscilacion del Atlantico Norte (NOA) precipitacion e impactos ambientales en el Caribe colombiano,2012-06-04,2013-02-07,UNIVERSIDAD DEL NORTE - UNINORTE,RCP,RECUPERACION CONTINGENTE CTeI,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,10785,PROCESOS SUPERFICIALES DE LA TIERRA,X,No disponible,POR EVALUAR,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,194392421,177209100,371601521
44135,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121056934713,Desarrollo de aleaciones de magnesio con comportamiento superplastico para aplicaciones aeronauticas y automotrices.,2012-06-01,2012-09-10,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,64,INVESTIGACIONES Y ESTUDIOS DE BASE DE LA INDUSTRIA,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,331180000,286952000,618132000
44196,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111756934774,BASES PARA EL MEJORAMIENTO GENETICO DEL PECTINIDO DEL CARIBE Argopecten nucleus,2012-06-02,2012-09-24,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,RCP,RECUPERACION CONTINGENTE CTeI,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,CODIFICADO,47001,SANTA MARTA,47,MAGDALENA,47001,SANTA MARTA,47,MAGDALENA,P,Proyecto,217192500,154113037,371305537
43802,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156934379,IMPACTO DE LA DEGRADACION DE HEPARAN SULFATO EN LOS PERFILES DE EXPRESION DOWNSTREAM DE FIBROBLASTOS DEPACIENTES CON LA MUTACION P2353R EN EL GEN FGFR2,2012-06-01,2013-10-03,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,338273196,149580165,487853361
43814,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,221356934391,An¿lisis de costo-efectividad para la incorporaci¿n de tres t¿cnicas moleculares en el algoritmo diagn¿stico de la Tuberculosis MDR y XDR,2012-06-01,2013-02-27,CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,POR EVALUAR,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,117768069,61663600,179431669
43853,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934430,Expression and Function of the LRBA gene in patients with humoral immune deficiencies,2012-06-01,2012-11-09,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,347655000,189095775,536750775
44248,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111856934826,EVENTOS OCEANICOS EXTREMOS EN ECOSISTEMAS COSTEROS INSULARES DEL PACIFICO Y CARIBE COLOMBIANOS,2012-06-02,2012-12-28,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,350000000,337820000,687820000
44255,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934833,Producciones discursivas sobre la enemistad en el conflicto armado colombiano 1998-2012,2012-06-02,2012-12-05,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,4,PROGRAMA NACIONAL DE CIENCIAS SOCIALES Y HUMANAS,X,No disponible,X,No disponible,CODIFICADO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,138233712,79737059,217970771
43857,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,230956934434,DESEMPE¿O PRODUCTIVO DEL CAPAZ (Pimelodus grosskopfii) EN DIFERENTES SISTEMAS DE CULTIVO A ESCALA COMERCIAL CON SUMINISTRO DE ALIMENTOS CONCENTRADOS,2012-06-01,2012-11-09,CORPORACION CENTRO DE DESARROLLO TECNOLOGICO PISCICOLA SURCOLOMBIANO - ACUAPEZ,RCP,RECUPERACION CONTINGENTE CTeI,6,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,25,Estructura y funcion de ecosistemas,X,No disponible,POR ELABORAR CONTRATO,41001,NEIVA,41,HUILA,41306,GIGANTE,41,HUILA,P,Proyecto,222900000,95550300,318450300
43876,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,125356934453,Busqueda de Biomarcadores para el Diagnostico y Estadio de la Nefritis Lupica Mediante la Identificacion de Perfiles de miRNAs en Individuos con Lupus Eritematoso Sistemico,2012-06-01,2012-09-12,UNIVERSIDAD SIMON BOLIVAR - SEDE BARRANQUILLA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,8001,BARRANQUILLA,8,ATLANTICO,8001,BARRANQUILLA,8,ATLANTICO,P,Proyecto,349681029,400250459,749931488
43877,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,212456934454,MOLECULAR FUNCTIONAL AND THREE-DIMENSIONAL STRUCTURE CHARACTERISATION OF Mycobacterium tuberculosis H37Rv GENES AND PROTEINS INVOLVED IN MYCOBACTERIAL ENTRY TO HOST CELLS AS POTENTIAL ANTI-TUBERCULOSIS VACCINE.,2012-06-01,2013-10-03,FUNDACION INSTITUTO DE INMUNOLOGIA DE COLOMBIA - FIDIC,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,350000000,150000000,500000000
43918,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,120456934495,Interactoma en el patosistema yuca-Xanthomonas axonopodis pv. manihotis una red para aplicar en los programas de mejoramiento,2012-06-01,2012-09-14,UNIVERSIDAD DE LOS ANDES - UNIANDES,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,350000000,434077000,784077000
44340,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934918,Implicaciones de modelos supersimetricos con violacion de paridad R en las fronteras de fisica de particulas y cosmologia,2012-06-03,2012-09-12,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,340726055,206694067,547420122
42757,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156933188,DISENO DE PEPTIDOS BASADOS EN LA INTERACCION DE GLUN2B CON DAPK1 SRC D2R Y CONANTOKINA G Y EVALUACION in vitro DE SU POSIBLE EFECTO NEUROPROTECTOR EN EVENTOS ISQUEMICOS,2012-05-29,2013-02-27,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,POR EVALUAR,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,283815000,131500000,415315000
44430,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556935008,EVALUACION DEL PESO DEL ALCOHOL COMO FACTOR DE RIESGO DE CIRROSIS Y/O CARCINOMA HEPATOCELULAR EN POBLACION COLOMBIANA.,2012-06-04,2013-02-27,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,POR EVALUAR,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,248686423,194636910,443323333
44173,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110556934751,IMPLEMENTACION DE METODOS DE CARACTERIZACION Y ESTANDARIZACION DE LA CALIDAD EN PROCESOS E INSTALACIONES PARA LA OBTENCION DE CANALES BOVINAS EN PLANTAS DE SACRIFICIO DEL DEPARTAMENTO DEL TOLIMA,2012-06-02,2012-08-10,UNIVERSIDAD DEL TOLIMA,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,66,MEJORAMIENTO SUSTANCIAL DE PROCESOS Y DE PRODUCTOS,4,4 CIENCIAS AGRICOLAS,POR ELABORAR CONTRATO,73001,IBAGUE,73,TOLIMA,73001,IBAGUE,73,TOLIMA,P,Proyecto,332500000,624728240,957228240
42770,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156933201,Produccion de plastificantes a partir de acido citrico usando procesos hibridos de reaccion y separacion simultanea,2012-05-29,2012-09-10,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,68,INVESTIG. APLICADA Y TRANSFERENCIA DE TECNOLOGIA,2,2 INGENIERIA Y TECNOLOGIA,EJECUCION,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,332500000,353000000,685500000
44426,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,123356935004,ESTUDIO DE LAS SENALES ELECTROMAGNETICAS DE ORIGEN SISMICO Y SU RELACION CON LA TECTONOFISICA EN LA SABANA DE BOGOTA Y ALREDEDORES,2012-06-04,2012-09-11,UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,4,Ciencias de la tierra,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,346288000,438234000,784522000
42676,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656933104,STUDY OF STRUCTURAL AND PHYSICAL PROPERTIES IN OXIDE MATERIALS AND INTERFACES AS POTENTIAL SENSOR AND CONTROL SYSTEMS,2012-05-31,2012-09-28,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,POR ELABORAR CONTRATO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,349637540,714811041,1064448581
44185,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,222956934763,Evaluacion de una regla de prediccion operada con telefonia movil para la deteccion oportuna y remision precoz  de la leishmaniasis cutanea en comunidades rurales de Colombia,2012-06-02,2013-02-27,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,POR EVALUAR,76001,CALI,76,VALLE DEL CAUCA,52835,SAN ANDRES DE TUMACO,52,NARINO,P,Proyecto,336462704,150669050,487131754
43232,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111356933664,Identificacion y ensayo experimental de 3 proteinas de senalizacion intracelular humanas que interactuan con proteinas ROPs quinasas de Toxoplasma gondii.,2012-06-03,2013-02-27,UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,63001,ARMENIA,63,QUINDIO,63001,ARMENIA,63,QUINDIO,P,Proyecto,338625000,161115652,499740652
43305,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111856933737,Estudio ecohidrologicos de los paramos y los bosques alto andinos naturales e intervenidos Analisis de la vulnerabilidad y adaptabilidad al cambio climatico,2012-05-30,2012-11-09,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,348500000,360075090,708575090
42146,11193,2012,552 - 2012 BANCO DE PROYECTOS PARA APOYAR LA FORMULACION DE PLANES ESTRATEGICOS DEPARTAMENTALES CTeI,101055232566,PLAN ESTRATEGICO DE CIENCIA TECNOLOGIA E INNOVACION PARA EL DEPARTAMENTO DE VAUPES,2012-03-16,2012-04-03,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,CF,COFINANCIACION,25,REGIONALIZACION,10681,PLANES ESTRATEGICOS DE CTeI,X,No disponible,APROBADO,91001,LETICIA,91,AMAZONAS,97001,MITU,97,VAUPES,P,Proyecto,180000000,40000000,220000000
43414,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,125956933846,MODELOS Y METODOS MATEMATICOS PARA EL CONTROL Y VIGILANCIA DEL DENGUE,2012-05-31,2013-10-03,UNIVERSIDAD AUTONOMA DE OCCIDENTE - UAO,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,6,Matematicas,X,No disponible,POR ELABORAR CONTRATO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,344613620,619358822,963972442
44019,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256934597,Analisis de los cambios fenotipicos del pez Cebra (Danio rerio) producidos por nuevas moleculas tetrahidroquinolinicas en busca de potentes y selectivos moduladores geneticos,2012-06-01,2013-02-27,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,349949381,458574166,808523547
43826,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256934403,Efectividad de los Programas OBPP - Bergen y SAVE en la Disminucion del Hostigamiento Escolar en Instituciones Publicas de Educacion Basica de Bucaramanga,2012-06-01,2012-10-02,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,8,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,X,No disponible,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,210000000,226998333,436998333
43846,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,120456934423,RESPUESTAS COMPORTAMENTALES Y ELECTROFISIOLOGICAS DE RHODNIUS PROLIXUS A LOS VOLATILES EMITIDOS IN VITRO POR LA MICROBIOTA BACTERIANA DE LA CARA HUMANA,2012-06-01,2013-02-27,UNIVERSIDAD DE LOS ANDES - UNIANDES,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,309987027,287296875,597283902
43847,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656934424,DESARROLLO TECNOLOGICO DE SISTEMAS SEMIACTIVOS DE CONTROL ESTRUCTURAL DE BAJO COSTO,2012-06-01,2012-11-07,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,11084,4.3.3 DESARROLLO DE MODELOS SISTEMAS DE CONTROL TECNOLOGIAS Y PROCESOS BIOLOGICOS QUIMICOS Y FISICOS QUE PERMITAN LA GESTION SOSTENIBLE DE LOS RECURSOS AGUA AIRE Y SUELO,X,No disponible,POR EVALUAR,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,346362304,154880000,501242304
43144,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933575,Preparacion y caracterizacion de nanotransportadores polimericos para el  transporte de principios activos,2012-05-30,2012-09-20,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,2,Quimica,X,No disponible,POR ELABORAR CONTRATO,5001,MEDELLIN,5,ANTIOQUIA,5001,MEDELLIN,5,ANTIOQUIA,P,Proyecto,309977784,232762000,542739784
